"fips","ur.code","division","tot.pop","latino","white","black","amind","api","d.black","d.api","d.white","d.latino","d.mid","d.amind","d.na","d.total"
38039,"6: noncore","West North Central",2329,9,2249,29,22,5,0,0,0,0,0,0,0,0
38041,"6: noncore","West North Central",2621,49,2468,19,60,8,0,0,0,0,0,0,0,0
38043,"6: noncore","West North Central",2430,122,2302,0,0,0,0,0,0,0,0,0,0,0
38045,"6: noncore","West North Central",4113,33,4025,5,9,0,0,0,0,0,0,0,0,0
38047,"6: noncore","West North Central",1945,28,1878,6,6,6,0,0,0,0,0,0,0,0
38049,"5: micropolitan","West North Central",5817,140,5542,10,38,12,0,0,0,0,0,0,0,0
38051,"6: noncore","West North Central",2759,25,2644,9,14,14,0,0,0,0,0,0,0,0
38053,"6: noncore","West North Central",9615,268,7372,77,1709,35,0,0,0,0,0,0,0,0
38055,"6: noncore","West North Central",9451,206,8466,8,679,12,0,0,0,0,0,0,0,0
38057,"6: noncore","West North Central",8633,192,8104,4,251,19,0,0,0,0,0,0,0,0
38059,"4: small metro","West North Central",28985,665,26489,187,1053,41,0,0,0,0,0,1,0,1
38061,"6: noncore","West North Central",9253,534,5964,11,2626,62,0,0,0,0,0,0,1,1
38063,"6: noncore","West North Central",3048,59,2883,42,40,0,0,0,0,0,0,0,0,0
38065,"4: small metro","West North Central",1819,53,1668,6,78,3,0,0,0,0,0,0,0,0
38067,"6: noncore","West North Central",7206,230,6686,17,171,6,0,0,0,0,0,0,0,0
38069,"6: noncore","West North Central",4395,47,4206,23,82,0,0,0,0,0,0,0,0,0
38071,"6: noncore","West North Central",11566,259,9883,11,1135,67,0,0,0,0,0,0,0,0
38073,"6: noncore","West North Central",5453,87,5221,32,41,16,0,0,0,0,0,0,0,0
38075,"5: micropolitan","West North Central",2562,63,2456,4,14,13,0,0,0,0,0,0,0,0
38077,"5: micropolitan","West North Central",16317,400,15110,76,456,64,0,0,1,0,0,0,0,1
38079,"6: noncore","West North Central",14498,66,2891,78,11210,37,0,0,0,0,0,1,0,1
38081,"6: noncore","West North Central",3874,102,3663,42,22,22,0,0,0,0,0,0,0,0
38083,"6: noncore","West North Central",1337,4,1313,0,6,0,0,0,0,0,0,0,0,0
38085,"4: small metro","West North Central",4380,156,610,2,3583,12,0,0,0,0,0,0,0,0
38087,"6: noncore","West North Central",673,2,655,4,0,0,0,0,0,0,0,0,0,0
38089,"5: micropolitan","West North Central",28628,1246,25858,319,272,376,0,0,1,0,0,0,0,1
38091,"6: noncore","West North Central",1979,32,1947,0,0,0,0,0,0,0,0,0,0,0
38093,"5: micropolitan","West North Central",21076,424,19737,110,325,126,0,0,0,0,0,0,0,0
38095,"6: noncore","West North Central",2294,36,2037,0,49,2,0,0,0,0,0,0,0,0
38097,"6: noncore","West North Central",8077,245,7561,47,88,40,0,0,0,0,0,0,0,0
38099,"6: noncore","West North Central",11005,1170,9433,27,201,57,0,0,0,0,0,0,0,0
38101,"5: micropolitan","West North Central",67736,3151,58202,2117,905,983,0,0,0,0,0,0,0,0
38103,"6: noncore","West North Central",4204,29,4110,0,10,0,0,0,0,0,0,0,0,0
38105,"5: micropolitan","West North Central",29619,1346,25719,548,1211,104,0,0,1,0,0,0,0,1
39001,"6: noncore","East North Central",28229,247,27299,108,64,31,0,0,0,0,0,0,0,0
39003,"4: small metro","East North Central",105196,2813,85876,12685,297,791,1,0,0,0,0,0,0,1
39005,"5: micropolitan","East North Central",53189,607,51160,445,35,286,0,0,1,0,0,0,0,1
39007,"5: micropolitan","East North Central",99777,3755,89961,3399,125,494,0,0,4,0,0,0,0,4
39009,"5: micropolitan","East North Central",64974,1180,58513,1513,330,2193,0,0,0,0,0,0,0,0
39011,"5: micropolitan","East North Central",45873,632,44274,207,112,254,0,0,1,0,0,0,0,1
39013,"4: small metro","East North Central",69560,576,64816,2667,153,262,0,0,0,0,0,0,0,0
39015,"2: large fringe metro","East North Central",44247,348,42766,436,41,85,0,0,1,0,0,0,0,1
39017,"2: large fringe metro","East North Central",372538,15982,309123,29004,820,10154,2,0,6,0,0,0,0,8
39019,"3: medium metro","East North Central",28361,317,27415,237,28,74,0,0,0,0,0,0,0,0
39021,"5: micropolitan","East North Central",39393,570,36906,747,59,167,0,0,0,0,0,0,0,0
39023,"4: small metro","East North Central",136827,4113,115933,11648,273,1061,0,0,3,1,0,0,1,5
39025,"2: large fringe metro","East North Central",200285,3371,188777,2793,419,2049,0,0,2,0,0,0,0,2
39027,"5: micropolitan","East North Central",41892,672,39188,1040,38,121,0,0,0,0,0,0,0,0
39029,"5: micropolitan","East North Central",105987,1527,100099,2443,136,357,0,0,0,0,0,0,0,0
39031,"5: micropolitan","East North Central",36724,330,35337,390,36,141,0,0,1,0,0,0,0,1
39033,"5: micropolitan","East North Central",42725,594,41026,303,6,159,0,0,0,0,0,0,0,0
39035,"1: large central metro","East North Central",1263189,66416,762825,375018,3230,35312,14,1,9,0,0,0,7,31
39037,"5: micropolitan","East North Central",52356,728,50549,337,116,163,0,0,1,0,0,0,0,1
39039,"5: micropolitan","East North Central",38669,3657,33645,723,117,137,0,0,0,0,0,0,0,0
39041,"2: large fringe metro","East North Central",185433,4325,161561,6669,185,8910,0,0,1,0,0,0,1,2
39043,"5: micropolitan","East North Central",76141,2944,64016,6411,249,455,0,0,0,0,0,0,1,1
39045,"2: large fringe metro","East North Central",149112,2936,131258,9592,149,2077,0,0,0,0,0,0,0,0
39047,"5: micropolitan","East North Central",28769,526,26849,554,32,186,0,0,0,0,0,0,0,0
39049,"1: large central metro","East North Central",1215761,60943,800021,259534,1991,52897,21,0,7,0,0,0,4,32
39051,"3: medium metro","East North Central",42485,3474,38159,241,68,140,0,0,0,0,0,0,0,0
39053,"5: micropolitan","East North Central",30565,363,28654,796,72,194,0,0,0,0,0,0,0,0
39055,"2: large fringe metro","East North Central",93874,1193,89972,1247,85,567,0,0,1,0,0,0,0,1
39057,"3: medium metro","East North Central",164192,4232,138632,11867,225,4940,1,0,2,0,0,0,0,3
39059,"5: micropolitan","East North Central",39626,393,37675,617,25,126,0,0,0,0,0,0,0,0
39061,"1: large central metro","East North Central",804194,22613,537298,206238,1137,18341,10,0,5,0,0,0,5,20
39063,"5: micropolitan","East North Central",75428,3728,68018,1003,100,1288,0,0,2,0,0,0,0,2
39065,"6: noncore","East North Central",31736,473,30295,301,8,255,0,0,1,0,0,0,0,1
39067,"6: noncore","East North Central",15633,127,14884,328,39,21,0,0,0,0,0,0,0,0
39069,"6: noncore","East North Central",28015,2000,25425,164,22,132,0,0,0,0,0,0,0,0
39071,"6: noncore","East North Central",43170,352,41360,596,42,151,0,0,0,0,0,0,0,0
39073,"2: large fringe metro","East North Central",28914,244,27962,237,8,97,0,0,0,0,0,0,0,0
39075,"6: noncore","East North Central",43436,398,42552,89,33,62,0,0,1,0,0,0,0,1
39077,"5: micropolitan","East North Central",58937,3538,53564,665,77,150,0,0,2,0,0,0,0,2
39079,"5: micropolitan","East North Central",32854,306,31593,202,26,32,0,0,1,0,0,0,0,1
39081,"4: small metro","East North Central",68053,859,61707,3871,60,233,0,0,0,0,0,0,0,0
39083,"5: micropolitan","East North Central",61004,844,58294,643,51,220,0,0,2,0,0,0,0,2
39085,"2: large fringe metro","East North Central",229437,8805,205905,8494,242,2918,0,0,3,0,0,0,0,3
39087,"3: medium metro","East North Central",61827,516,58725,1332,100,277,0,0,3,0,0,0,0,3
39089,"2: large fringe metro","East North Central",168693,2750,154496,5697,241,1694,0,0,4,0,0,0,0,4
39091,"5: micropolitan","East North Central",45484,612,42793,893,81,338,0,0,0,0,0,0,0,0
39093,"2: large fringe metro","East North Central",303152,27411,240822,25362,817,3042,1,0,1,0,0,0,0,2
39095,"3: medium metro","East North Central",436261,28558,305764,82182,1297,7553,3,0,2,0,0,0,0,5
39097,"2: large fringe metro","East North Central",43456,701,38798,2540,172,360,0,0,2,0,0,0,0,2
39099,"3: medium metro","East North Central",234550,12132,180423,36361,643,1901,0,0,2,0,0,0,0,2
39101,"5: micropolitan","East North Central",65943,1575,58743,3841,132,313,0,0,0,0,0,0,0,0
39103,"2: large fringe metro","East North Central",174831,3198,165023,2489,402,2005,0,0,1,0,0,0,0,1
39105,"6: noncore","East North Central",23473,121,22767,261,33,45,0,0,0,0,0,0,0,0
39107,"5: micropolitan","East North Central",40863,682,39304,178,21,326,0,0,2,0,0,0,0,2
39109,"3: medium metro","East North Central",103517,1525,96412,2251,126,1381,1,0,1,0,0,0,0,2
39111,"6: noncore","East North Central",14547,67,14200,71,33,0,0,0,0,0,0,0,0,0
39113,"3: medium metro","East North Central",533763,13466,384338,110227,1303,10666,10,0,8,0,0,0,1,19
39115,"6: noncore","East North Central",14913,112,13810,528,37,19,0,0,0,0,0,0,0,0
39117,"2: large fringe metro","East North Central",34996,466,33692,142,19,44,0,0,2,0,0,0,0,2
39119,"5: micropolitan","East North Central",86016,783,79165,2832,207,319,0,0,2,0,0,0,0,2
39121,"6: noncore","East North Central",14508,130,13391,829,10,0,0,0,0,0,0,0,0,0
39123,"5: micropolitan","East North Central",41162,1956,38118,398,16,158,0,0,1,0,0,0,0,1
39125,"6: noncore","East North Central",19165,859,17755,195,62,87,0,0,0,0,0,0,0,0
39127,"2: large fringe metro","East North Central",36025,252,35007,97,68,74,0,0,0,0,0,0,0,0
39129,"2: large fringe metro","East North Central",56515,724,52699,1837,185,167,0,0,1,0,0,0,0,1
39131,"6: noncore","East North Central",28396,242,27177,198,45,176,0,0,3,0,0,0,0,3
39133,"3: medium metro","East North Central",161897,2517,146480,6320,205,2841,1,0,2,0,0,0,0,3
39135,"6: noncore","East North Central",41682,285,40383,259,118,216,0,0,0,0,0,0,0,0
39137,"6: noncore","East North Central",34184,1966,31794,111,10,60,0,0,0,0,0,0,0,0
39139,"4: small metro","East North Central",122312,2031,105448,9148,185,891,1,0,3,0,0,0,1,5
39141,"5: micropolitan","East North Central",77334,876,69503,4042,37,445,0,0,0,0,0,0,0,0
39143,"5: micropolitan","East North Central",60187,5664,51358,2041,145,212,0,0,2,0,0,0,0,2
39145,"5: micropolitan","East North Central",78017,962,72985,2057,338,343,0,0,0,0,0,0,0,0
39147,"5: micropolitan","East North Central",55929,2660,50680,1398,49,362,0,0,0,0,0,0,1,1
39149,"5: micropolitan","East North Central",49067,752,45843,1278,152,361,0,0,0,0,0,0,0,0
39151,"3: medium metro","East North Central",374979,6806,327096,26818,378,3016,0,0,4,0,0,0,0,4
39153,"3: medium metro","East North Central",541847,9938,425784,77541,1116,14069,1,0,6,0,2,0,2,11
39155,"3: medium metro","East North Central",206373,3268,180839,17228,248,1131,2,0,3,0,0,0,0,5
39157,"5: micropolitan","East North Central",92697,2131,88284,783,238,348,0,0,0,0,0,0,0,0
39159,"2: large fringe metro","East North Central",53470,778,48739,1247,164,1460,0,0,0,0,0,0,0,0
39161,"5: micropolitan","East North Central",28576,790,27056,257,43,80,0,0,0,0,0,0,0,0
39163,"6: noncore","East North Central",13234,22,12836,57,4,2,0,0,0,0,0,0,0,0
39165,"2: large fringe metro","East North Central",219916,5379,193119,7601,179,9960,0,0,1,0,0,0,0,1
39167,"5: micropolitan","East North Central",61351,615,58501,683,100,440,0,0,2,0,0,0,0,2
39169,"5: micropolitan","East North Central",115371,1984,108671,1944,217,935,0,0,0,0,0,0,0,0
39171,"6: noncore","East North Central",37386,1506,34877,447,99,210,0,0,1,0,0,0,0,1
39173,"3: medium metro","East North Central",128885,6585,114708,3499,210,2183,0,0,1,0,0,0,0,1
39175,"6: noncore","East North Central",22467,566,21755,43,0,37,0,0,0,0,0,0,0,0
40001,"6: noncore","West South Central",22236,1351,9292,66,8936,149,0,0,2,0,0,0,0,2
40003,"6: noncore","West South Central",5755,287,4432,110,81,2,0,0,0,0,0,0,0,0
40005,"6: noncore","West South Central",13906,476,10046,569,1717,83,0,0,1,0,0,0,0,1
40007,"6: noncore","West South Central",5530,1198,4201,34,25,4,0,0,0,0,0,0,0,0
40009,"5: micropolitan","West South Central",23300,3155,17864,813,244,210,0,0,1,0,0,0,0,1
40011,"6: noncore","West South Central",9810,891,7350,551,507,26,0,0,0,0,0,0,0,0
40013,"5: micropolitan","West South Central",44003,2391,31960,856,6495,231,0,0,2,0,0,0,0,2
40015,"6: noncore","West South Central",29495,3314,17170,809,6947,90,0,0,1,0,0,1,0,2
40017,"2: large fringe metro","West South Central",126193,9824,98375,2898,5184,3864,0,0,1,0,0,0,0,1
40019,"5: micropolitan","West South Central",48442,3098,34580,3379,3958,504,2,0,2,0,0,0,0,4
40021,"5: micropolitan","West South Central",48097,3157,23788,643,15872,281,0,0,1,0,0,3,0,4
40023,"6: noncore","West South Central",15120,539,9427,1729,1825,91,0,0,2,0,0,0,0,2
40025,"6: noncore","West South Central",2341,490,1773,5,22,5,0,0,0,0,0,0,0,0
40027,"2: large fringe metro","West South Central",268614,20850,198125,12156,10394,11574,1,0,4,2,0,0,1,8
40029,"6: noncore","West South Central",5812,210,4126,28,676,10,0,0,0,0,0,1,0,1
40031,"4: small metro","West South Central",125531,15550,72232,21187,6628,3352,2,0,4,0,0,0,0,6
40033,"4: small metro","West South Central",6112,428,4721,120,522,42,0,0,0,0,0,0,0,0
40035,"6: noncore","West South Central",14744,460,9539,476,2766,99,0,0,0,0,0,0,0,0
40037,"3: medium metro","West South Central",70761,2592,54780,1643,7367,371,0,0,2,0,0,0,0,2
40039,"5: micropolitan","West South Central",28978,4681,20478,906,827,429,0,0,1,0,0,1,0,2
40041,"6: noncore","West South Central",41409,1394,26904,126,8645,537,0,0,0,0,0,0,0,0
40043,"6: noncore","West South Central",4863,301,4094,9,109,43,0,0,0,0,0,0,0,0
40045,"6: noncore","West South Central",4121,292,3642,1,37,21,0,0,0,0,0,0,0,0
40047,"5: micropolitan","West South Central",62192,6665,48133,2001,1447,1921,0,0,4,0,0,0,0,4
40049,"6: noncore","West South Central",27455,2030,21159,667,1698,78,0,0,1,1,0,0,0,2
40051,"2: large fringe metro","West South Central",53612,2818,44095,1131,2573,215,0,0,4,0,0,0,0,4
40053,"6: noncore","West South Central",4517,184,4060,17,25,9,1,0,0,0,0,0,0,1
40055,"6: noncore","West South Central",6117,652,4670,441,239,3,0,0,0,0,0,0,0,0
40057,"6: noncore","West South Central",2866,760,1743,203,21,45,0,0,0,0,0,0,0,0
40059,"6: noncore","West South Central",3766,750,2918,3,4,5,0,0,0,0,0,0,0,0
40061,"6: noncore","West South Central",12850,502,9264,109,2155,53,0,0,0,0,0,0,0,0
40063,"6: noncore","West South Central",13785,629,8987,802,2517,9,0,0,0,0,0,1,0,1
40065,"5: micropolitan","West South Central",26056,5829,16724,1980,427,434,0,0,0,0,0,0,0,0
40067,"6: noncore","West South Central",6333,589,5000,44,412,6,0,0,0,0,0,0,0,0
40069,"6: noncore","West South Central",11022,493,7795,206,735,106,0,0,0,0,0,0,0,0
40071,"5: micropolitan","West South Central",45587,3281,34665,858,3403,296,0,0,1,0,0,1,0,2
40073,"6: noncore","West South Central",15302,2226,11969,81,608,4,0,0,0,0,0,0,0,0
40075,"6: noncore","West South Central",9302,966,7025,361,467,35,0,0,0,0,0,0,0,0
40077,"6: noncore","West South Central",10774,349,7303,152,1658,67,0,0,0,0,0,0,0,0
40079,"3: medium metro","West South Central",49899,3373,36083,1206,5214,315,0,0,4,0,0,0,0,4
40081,"2: large fringe metro","West South Central",34504,1017,28798,610,2518,43,0,0,0,0,0,0,0,0
40083,"2: large fringe metro","West South Central",44493,2464,34647,4054,1789,261,0,0,2,0,0,0,0,2
40085,"6: noncore","West South Central",9663,1344,7077,183,670,71,0,0,0,0,0,0,0,0
40087,"2: large fringe metro","West South Central",36512,2735,29158,337,1996,360,0,0,2,0,0,0,0,2
40089,"6: noncore","West South Central",33143,1763,21205,2758,4912,93,1,0,0,0,0,0,1,2
40091,"6: noncore","West South Central",20280,488,13920,711,3041,93,1,0,0,0,0,0,0,1
40093,"6: noncore","West South Central",7700,689,6611,28,232,0,0,0,1,0,0,0,0,1
40095,"6: noncore","West South Central",16014,2516,10797,236,1078,26,0,0,0,0,0,0,0,0
40097,"6: noncore","West South Central",41007,1296,27017,172,3963,266,0,0,3,0,0,0,0,3
40099,"6: noncore","West South Central",13733,760,10187,184,1041,58,0,0,0,0,0,0,0,0
40101,"5: micropolitan","West South Central",70224,4005,40284,7784,11426,497,1,0,2,0,0,0,0,3
40103,"6: noncore","West South Central",11506,355,9486,172,935,19,0,0,0,0,0,0,0,0
40105,"6: noncore","West South Central",10555,299,7111,208,2091,90,0,0,1,0,0,0,0,1
40107,"6: noncore","West South Central",12248,477,7596,955,1707,32,0,0,3,0,0,0,0,3
40109,"1: large central metro","West South Central",754480,121246,437189,111616,22294,25008,18,0,21,7,0,1,6,53
40111,"3: medium metro","West South Central",39446,1453,25075,3239,4949,124,0,0,1,1,0,1,0,3
40113,"3: medium metro","West South Central",48054,1534,30896,5476,7263,170,1,0,1,0,0,0,1,3
40115,"5: micropolitan","West South Central",32085,1639,21262,307,4449,451,0,0,3,0,0,0,0,3
40117,"3: medium metro","West South Central",16499,452,12849,183,1762,85,0,0,0,0,0,0,0,0
40119,"5: micropolitan","West South Central",79423,3463,61804,2959,3720,3378,0,0,3,0,0,0,0,3
40121,"5: micropolitan","West South Central",44961,2028,31659,1506,4176,232,0,0,1,0,0,0,1,2
40123,"5: micropolitan","West South Central",38055,1775,25731,895,2778,351,0,0,2,0,0,0,0,2
40125,"5: micropolitan","West South Central",71136,3367,52293,2032,9786,444,0,0,1,0,0,0,0,1
40127,"6: noncore","West South Central",11226,359,8205,135,1330,52,0,0,0,0,0,0,0,0
40129,"6: noncore","West South Central",3780,246,3210,4,76,6,0,0,0,0,0,0,0,0
40131,"3: medium metro","West South Central",89190,3680,65064,968,10479,873,0,0,1,0,0,0,0,1
40133,"6: noncore","West South Central",25481,1127,16757,1272,4908,59,0,0,1,0,0,0,0,1
40135,"3: medium metro","West South Central",41464,1552,26709,851,6686,322,0,0,0,0,0,0,0,0
40137,"5: micropolitan","West South Central",44806,3063,36451,929,2603,253,0,0,1,0,0,0,0,1
40139,"5: micropolitan","West South Central",21588,9759,10304,503,86,816,0,0,0,0,0,0,0,0
40141,"6: noncore","West South Central",7715,1885,4796,614,147,27,0,0,0,0,0,0,0,0
40143,"3: medium metro","West South Central",623335,72657,398866,62873,28929,17107,8,1,16,3,0,1,4,33
40145,"3: medium metro","West South Central",75391,4067,54776,2681,6297,978,0,0,3,0,0,0,0,3
40147,"5: micropolitan","West South Central",51760,2864,38431,1332,5137,891,0,0,2,0,0,0,0,2
40149,"6: noncore","West South Central",11649,1069,9823,6,110,19,0,0,2,0,0,0,0,2
40151,"6: noncore","West South Central",9033,529,7675,290,124,69,0,0,0,0,0,0,0,0
40153,"5: micropolitan","West South Central",20986,2412,17081,132,401,28,0,0,1,0,0,0,0,1
41001,"6: noncore","Pacific",16052,603,14735,41,211,149,0,0,0,0,0,0,0,0
41003,"4: small metro","Pacific",86495,5975,71146,761,589,5621,0,0,0,0,0,0,0,0
41005,"2: large fringe metro","Pacific",389438,31871,324872,3555,2605,17049,1,0,6,0,0,0,0,7
41007,"5: micropolitan","Pacific",37382,3014,32291,286,221,426,0,0,1,0,0,0,0,1
41009,"2: large fringe metro","Pacific",49389,2249,44188,235,621,690,0,0,1,0,0,0,0,1
41011,"5: micropolitan","Pacific",62775,3735,53860,739,1783,903,0,0,0,0,0,0,0,0
41013,"5: micropolitan","Pacific",20956,1545,18602,118,198,78,0,0,0,0,0,0,0,0
41015,"5: micropolitan","Pacific",22338,1404,19545,73,456,128,0,0,0,0,0,0,0,0
41017,"4: small metro","Pacific",166622,12831,146449,756,920,2221,0,0,8,0,1,0,0,9
41019,"5: micropolitan","Pacific",107194,5553,95193,340,1569,975,0,0,5,0,0,0,0,5
41021,"6: noncore","Pacific",1883,147,1697,18,21,0,0,0,0,0,0,0,0,0
41023,"6: noncore","Pacific",7276,254,6712,24,54,32,0,0,0,0,0,0,0,0
41025,"6: noncore","Pacific",7229,334,6346,47,304,48,0,0,1,0,0,0,0,1
41027,"5: micropolitan","Pacific",22749,6948,14749,124,225,408,0,0,0,0,0,0,0,0
41029,"4: small metro","Pacific",208363,24496,171619,1532,1629,2802,0,0,5,0,0,0,1,6
41031,"6: noncore","Pacific",22061,4323,13369,215,3903,286,0,0,0,0,0,0,1,1
41033,"4: small metro","Pacific",83409,5731,73198,285,1038,715,0,0,4,1,0,0,0,5
41035,"5: micropolitan","Pacific",65972,7641,52552,589,2233,865,0,0,3,0,0,0,0,3
41037,"6: noncore","Pacific",7842,603,6711,48,78,64,0,0,1,0,0,0,0,1
41039,"3: medium metro","Pacific",357060,28768,297692,3873,4043,9764,0,0,2,0,0,0,0,2
41041,"5: micropolitan","Pacific",46347,3912,38590,155,1462,671,0,0,1,0,0,0,0,1
41043,"4: small metro","Pacific",118971,9856,102802,521,1886,1589,0,0,1,0,0,0,0,1
41045,"5: micropolitan","Pacific",30551,9987,19009,380,238,513,0,0,2,0,0,0,0,2
41047,"3: medium metro","Pacific",323259,81907,216600,3302,3610,8369,0,0,6,0,0,0,0,6
41049,"5: micropolitan","Pacific",11204,3811,6941,49,68,55,0,0,0,0,0,0,0,0
41051,"1: large central metro","Pacific",768418,85202,547919,41962,6036,57555,1,0,8,2,0,0,1,12
41053,"3: medium metro","Pacific",77264,9910,61558,525,1059,1899,0,0,2,0,0,0,0,2
41055,"6: noncore","Pacific",1795,128,1525,10,57,4,1,0,0,0,0,0,0,1
41057,"6: noncore","Pacific",25430,2539,21691,59,246,319,0,0,0,0,0,0,0,0
41059,"5: micropolitan","Pacific",76738,19377,52015,537,2184,738,0,0,3,0,0,0,0,3
41061,"5: micropolitan","Pacific",25745,1130,23104,177,228,573,0,0,0,0,0,0,0,0
41063,"6: noncore","Pacific",6857,183,6415,21,16,29,0,0,0,0,0,0,0,0
41065,"5: micropolitan","Pacific",25492,4215,19387,169,1040,391,0,0,0,0,0,0,0,0
41067,"2: large fringe metro","Pacific",556210,89846,379525,10061,4134,54347,0,0,8,1,0,0,1,10
41069,"6: noncore","Pacific",1348,19,1291,0,9,5,0,0,0,0,0,0,0,0
41071,"2: large fringe metro","Pacific",101119,15599,79112,1250,1284,1456,0,0,0,2,0,0,0,2
42001,"4: small metro","Middle Atlantic",101767,6613,91434,1576,96,740,0,0,1,0,0,0,0,1
42003,"1: large central metro","Middle Atlantic",1231145,22537,980112,160131,1558,40566,10,0,10,0,0,0,2,22
